stellar_mass,gas_mass,vmax,pos_x,pos_y,pos_z,sfr,baryonic_mass,gas_fraction,log_env,log_mbar,log_vmax,btfr_residual
136898880.0,0.0,58.42421,20.739456,48.379204,49.387142,0.0,136898880.0,0.0,1.7053299589772517,8.1364,1.7665929,-0.93935776
1196500700.0,0.0,73.995514,19.716068,46.769245,48.956318,0.0,1196500700.0,0.0,1.7564723109996505,9.077913,1.8692054,-0.3710127
175748260.0,0.0,53.90775,20.91088,48.732704,49.2844,0.0,175748260.0,0.0,1.450852814943498,8.244891,1.7316512,-0.7037964
527168960.0,0.0,61.165215,19.520144,47.83494,49.12514,0.0,527168960.0,0.0,2.535915285339014,8.72195,1.7865045,-0.4262209
463966940.0,0.0,57.852978,19.914455,48.338436,49.351646,0.0,463966940.0,0.0,1.885815551265994,8.666487,1.7623258,-0.393754
180012110.0,0.0,57.273285,19.457186,48.915234,48.577625,0.0,180012110.0,0.0,1.2575370689163878,8.255301,1.7579521,-0.78903294
1842586100.0,0.0,88.56907,19.702139,47.86957,48.791042,0.0,1842586100.0,0.0,3.2988464249302742,9.265428,1.9472821,-0.46743774
1917717800.0,0.0,116.14634,19.640705,47.850533,48.83029,0.0,1917717800.0,0.0,3.5572127975760295,9.282784,2.0650055,-0.8782015
169113620.0,0.0,60.64934,19.861635,47.99597,49.080574,0.0,169113620.0,0.0,2.3862302486757123,8.228179,1.7828261,-0.9066143
201628220.0,0.0,57.851173,20.083384,48.25932,48.122974,0.0,201628220.0,0.0,1.386656539550977,8.304551,1.7623122,-0.75564003
916879550.0,0.0,64.47323,20.300468,48.3793,48.455105,0.0,916879550.0,0.0,2.214087657089331,8.962313,1.8093795,-0.26904678
757971260.0,0.0,63.3985,19.221975,48.20751,48.8422,0.0,757971260.0,0.0,1.9429544446388822,8.879653,1.802079,-0.3251562
377793900.0,0.0,58.807106,20.080116,47.245644,48.706654,0.0,377793900.0,0.0,1.980742550331361,8.577255,1.7694298,-0.50882053
846604860.0,0.0,65.52978,19.038088,47.196423,48.5511,0.0,846604860.0,0.0,2.1452022284704313,8.927681,1.8164387,-0.32935047
590293500.0,0.0,62.17206,20.078539,48.317722,48.793983,0.0,590293500.0,0.0,2.5442359460190063,8.771068,1.7935952,-0.40288925
489638500.0,0.0,55.93094,20.711098,47.88612,49.367733,0.0,489638500.0,0.0,1.4001674561076591,8.689876,1.747652,-0.31700134
418566000.0,0.0,67.855225,19.814793,47.169235,48.73967,0.0,418566000.0,0.0,1.9530690129753014,8.621764,1.8315833,-0.6903429
259874200.0,0.0,53.018173,18.882473,47.281384,48.401836,0.0,259874200.0,0.0,1.589114431353204,8.414763,1.7244247,-0.5076437
1122929300.0,0.0,68.05806,19.809513,47.475277,48.94828,0.0,1122929300.0,0.0,3.3593988874403222,9.050352,1.8328795,-0.266469
874077500.0,0.0,67.34606,20.185284,48.070316,49.28946,0.0,874077500.0,0.0,2.3675674702644685,8.94155,1.8283122,-0.3586607
117766540.0,0.0,50.632164,19.141376,47.58968,48.261024,0.0,117766540.0,0.0,1.4819977942444293,8.071022,1.7044265,-0.7786579
1627415700.0,0.0,121.25089,19.639751,47.95432,48.815037,0.0,1627415700.0,0.0,3.118864975616903,9.211498,2.083685,-1.0174189
147011100.0,0.0,61.472065,20.10572,47.77012,48.97254,0.0,147011100.0,0.0,2.7621298476939993,8.16735,1.7886778,-0.98872375
1748917500.0,0.0,103.68117,19.746761,47.56172,48.919994,0.0,1748917500.0,0.0,4.209732260537959,9.242769,2.0156999,-0.73890877
267803090.0,279325600.0,55.474743,19.494232,46.775074,48.505177,0.0081907315,547128700.0,0.51053,1.850657900113702,8.73809,1.7440953,-0.2558527
912007300.0,0.0,71.599,20.172438,48.31745,48.590168,0.0,912007300.0,0.0,2.5062997977204042,8.959998,1.8549069,-0.43692875
1333755900.0,0.0,56.501842,19.455116,46.889698,48.389908,0.0,1333755900.0,0.0,2.0726777404509154,9.125076,1.7520626,0.1021595
795489500.0,0.0,56.774002,19.541946,46.721317,48.469875,0.0,795489500.0,0.0,1.8152795001228752,8.900635,1.7541496,-0.12987137
382200160.0,0.0,64.030205,19.596756,48.56054,48.204674,0.0,382200160.0,0.0,1.2571958472071048,8.582291,1.8063849,-0.6381779
237332930.0,0.0,62.03649,19.730968,47.40619,48.87105,0.0,237332930.0,0.0,2.9002454241218967,8.375358,1.7926472,-0.7951517
492520860.0,0.0,59.34652,19.970802,48.657036,49.11326,0.0,492520860.0,0.0,1.7877573119803742,8.692425,1.7733953,-0.40807152
201788020.0,0.0,57.243004,19.340841,47.35312,48.455177,0.0,201788020.0,0.0,1.854972109600583,8.304895,1.7577224,-0.7386036
439155680.0,0.0,63.430588,20.16126,47.804836,48.634342,0.0,439155680.0,0.0,1.9477111854620492,8.642618,1.8022988,-0.56299114
264376200.0,0.0,63.36724,20.588728,48.33466,49.558,0.0,264376200.0,0.0,1.4542526831759923,8.422222,1.8018647,-0.78180885
104737016.0,0.0,53.180336,19.57979,48.259403,48.90923,0.0,104737016.0,0.0,2.4586305528440837,8.020101,1.725751,-0.9071293
140634080.0,0.0,50.03243,21.12381,48.385437,49.24106,0.0,140634080.0,0.0,1.4190125645080576,8.14809,1.6992515,-0.6827698
1602721400.0,0.0,89.16626,19.610641,47.785904,48.70242,0.0,1602721400.0,0.0,2.6845892040912567,9.204858,1.9502006,-0.53862095
901436800.0,0.0,56.31531,20.576275,48.403496,49.420612,0.0,901436800.0,0.0,1.6123974585825727,8.954935,1.7506264,-0.062758446
1523180800.0,0.0,95.38711,19.769226,47.544243,48.921135,0.0,1523180800.0,0.0,4.003678343817618,9.182752,1.9794897,-0.66724205
102834650.0,0.0,55.190372,19.967459,47.555756,49.11337,0.0,102834650.0,0.0,2.5682082608071575,8.012139,1.7418634,-0.9736862
320769760.0,0.0,52.609146,20.001354,48.613045,49.225784,0.0,320769760.0,0.0,1.885815551265994,8.506193,1.7210612,-0.40398216
964911940.0,0.0,60.26947,20.259342,48.838818,49.091354,0.0,964911940.0,0.0,1.646949963344785,8.984488,1.7800974,-0.14038181
368530140.0,0.0,63.31861,19.3433,48.863346,49.310104,0.0,368530140.0,0.0,1.5720041901018507,8.566473,1.8015314,-0.63634586
1414630000.0,0.0,84.92135,18.923092,47.422718,49.26379,0.0,1414630000.0,0.0,1.3885501009378631,9.150642,1.9290168,-0.5157976
1266140800.0,0.0,63.46451,19.803083,48.272297,48.58921,0.0,1266140800.0,0.0,2.1948675705001666,9.102482,1.8025309,-0.10397148
1519666400.0,0.0,85.84901,20.131853,48.5112,48.59954,0.0,1519666400.0,0.0,3.495584458399876,9.181748,1.9337353,-0.5018511
159750900.0,0.0,60.312645,19.587923,47.934216,49.085945,0.0,159750900.0,0.0,2.6351613753065646,8.203444,1.7804084,-0.9225569
1505625600.0,0.0,106.91597,20.142714,48.50226,48.61899,0.0,1505625600.0,0.0,3.431053558585048,9.177717,2.0290425,-0.85248375
121525656.0,0.0,52.11293,19.814816,46.430458,48.38721,0.0,121525656.0,0.0,1.2296545456362853,8.084668,1.7169455,-0.81053925
173616530.0,0.0,56.285694,19.73362,47.232388,48.939857,0.0,173616530.0,0.0,2.3156976931307036,8.239591,1.750398,-0.7772722
306063840.0,0.0,51.448147,18.631254,47.643032,49.0336,0.0,306063840.0,0.0,1.1560043511907112,8.485812,1.7113698,-0.3891182
1358240400.0,0.0,89.02102,19.71308,47.559364,48.87319,0.0,1358240400.0,0.0,3.856686865347628,9.132977,1.9494926,-0.6079273
505028030.0,0.0,53.33917,20.354927,48.63768,48.229332,0.0,505028030.0,0.0,1.8205753667556597,8.703316,1.7270463,-0.22862434
1287398800.0,0.0,59.072834,19.989956,48.613758,48.65322,0.0,1287398800.0,0.0,2.6272913062203096,9.109714,1.7713878,0.01651764
749542600.0,0.0,61.22501,19.810282,47.184067,49.11517,0.0,749542600.0,0.0,1.9607772815677136,8.874796,1.7869289,-0.2749176
479561760.0,0.0,48.24488,19.778421,47.7569,49.450676,0.0,479561760.0,0.0,1.9313130561643408,8.680844,1.6834513,-0.092556
338853980.0,0.0,57.46546,19.65613,48.02434,48.98609,0.0,338853980.0,0.0,2.558800641056867,8.530012,1.7594069,-0.51961327
257785280.0,0.0,57.911163,20.165295,48.412674,48.876183,0.0,257785280.0,0.0,2.117074302891176,8.411258,1.7627623,-0.6505699
306363200.0,0.0,59.988953,20.63674,47.374092,49.29173,0.0,306363200.0,0.0,1.1098223982447788,8.486237,1.7780713,-0.6312647
119372500.0,0.0,57.30267,19.904453,47.756927,48.88827,0.0,119372500.0,0.0,2.6768977330562382,8.076904,1.7581749,-0.96824074
1229452400.0,0.0,78.42679,19.668854,47.845695,48.860603,0.0,1229452400.0,0.0,3.570556650989465,9.089712,1.8944644,-0.4510727
100176680.0,0.0,60.46205,19.70024,47.178474,48.39408,0.0,100176680.0,0.0,1.683450357756086,8.000767,1.7814829,-1.1291418
105871700.0,0.0,53.06218,19.07477,47.956017,48.94219,0.0,105871700.0,0.0,1.7540489396580417,8.02478,1.7247851,-0.8989372
226720400.0,0.0,54.92501,19.5807,48.061825,48.738823,0.0,226720400.0,0.0,2.483100945136455,8.355491,1.7397702,-0.6227226
140902340.0,0.0,53.87212,18.933167,48.471157,49.17064,0.0,140902340.0,0.0,1.3659467198314985,8.148918,1.731364,-0.7987242
1320617000.0,0.0,84.55163,19.629112,47.795017,48.786602,0.0,1320617000.0,0.0,3.3275292681553155,9.120777,1.927122,-0.5387726
138930670.0,0.0,54.695534,20.22542,48.49897,48.406696,0.0,138930670.0,0.0,2.461449698179246,8.142798,1.7379519,-0.8288021
127158590.0,0.0,44.42447,20.277258,47.97962,49.52066,0.0,127158590.0,0.0,1.7605749861291566,8.104345,1.6476222,-0.5387564
132406790.0,0.0,49.56232,19.500317,47.64483,49.27506,0.0,132406790.0,0.0,2.0985034015152975,8.12191,1.6951517,-0.6940403
159328480.0,0.0,55.281776,19.60535,48.997074,49.039165,0.0,159328480.0,0.0,1.3001975123153116,8.202293,1.742582,-0.7861452
416886400.0,0.0,60.403866,19.099669,47.717876,48.57731,0.0,416886400.0,0.0,1.6390317226340625,8.620018,1.7810647,-0.50836945
135608130.0,0.0,57.95956,19.376553,47.31763,49.016212,0.0,135608130.0,0.0,2.080433533105758,8.132286,1.7631251,-0.9308615
193065280.0,0.0,53.863434,20.087988,48.356438,49.283302,0.0,193065280.0,0.0,1.9847308013153362,8.285705,1.731294,-0.66168404
1107193900.0,0.0,86.04087,20.001417,47.733273,49.054207,0.0,1107193900.0,0.0,2.5804794561300164,9.044224,1.9347048,-0.6429014
289124200.0,0.0,44.135025,19.507072,47.55453,49.658955,0.0,289124200.0,0.0,1.5901117946578989,8.461084,1.6447834,-0.1716938
291926400.0,0.0,58.90154,19.669819,47.771584,48.972454,0.0,291926400.0,0.0,3.139089131573758,8.465273,1.7701267,-0.6233368
123858540.0,0.0,51.503647,19.317778,47.382603,48.76658,0.0,123858540.0,0.0,2.0702092785593584,8.092926,1.711838,-0.78370667
562099000.0,0.0,55.81466,20.006208,48.261047,48.784813,0.0,562099000.0,0.0,2.415793204508894,8.749813,1.7467483,-0.2537775
710097600.0,0.0,54.758812,19.711071,47.498775,49.03678,0.0,710097600.0,0.0,3.097152490788962,8.851318,1.738454,-0.12210846
163197950.0,0.0,49.082397,19.887777,47.791985,49.1697,0.0,163197950.0,0.0,2.451249953484758,8.212715,1.6909257,-0.5878668
1154237400.0,0.0,66.838036,19.56708,47.903294,48.91037,0.0,1154237400.0,0.0,3.130628964218454,9.062295,1.8250237,-0.22595692
146263170.0,0.0,52.63389,20.160925,47.84212,48.950577,0.0,146263170.0,0.0,2.651509376980537,8.165135,1.7212654,-0.7457819
107126344.0,0.0,51.428963,19.203783,47.055786,48.442818,0.0,107126344.0,0.0,1.9753478860487539,8.029897,1.7112077,-0.8444443
644783740.0,0.0,49.62927,19.89145,48.288357,48.784317,0.0,644783740.0,0.0,2.549617956697876,8.809414,1.6957378,-0.008667946
564628540.0,0.0,60.972008,19.67106,47.42659,49.055515,0.0,564628540.0,0.0,2.879655117903213,8.751762,1.7851305,-0.39141083
1019676100.0,0.0,75.2756,19.716602,47.477608,48.963715,0.0,1019676100.0,0.0,3.48779134719624,9.008462,1.8766541,-0.46755314
100281064.0,0.0,51.73102,18.699398,47.076874,48.29504,0.0,100281064.0,0.0,1.2151926628921281,8.001219,1.7137511,-0.8823719
140518580.0,0.0,51.425266,19.263077,47.313404,49.14336,0.0,140518580.0,0.0,1.8124320395898732,8.147734,1.7111765,-0.72649384
1011770900.0,0.0,64.43656,19.685658,47.800953,48.886105,0.0,1011770900.0,0.0,3.32969884094174,9.005082,1.8091323,-0.22537804
624174100.0,0.0,46.36669,20.12428,46.792713,49.0237,0.0,624174100.0,0.0,1.4595338954142463,8.795305,1.6662061,0.084620476
172453950.0,0.0,55.05353,19.989422,48.567078,49.18659,0.0,172453950.0,0.0,1.9731859996907313,8.236673,1.7407852,-0.7452316
981498940.0,0.0,63.829742,19.662642,48.341377,48.902454,0.0,981498940.0,0.0,2.8470567343140143,8.99189,1.8050231,-0.22362614
439128450.0,0.0,55.705902,19.687529,47.454437,49.15999,0.0,439128450.0,0.0,2.390583073615309,8.642591,1.7459012,-0.35791874
697135360.0,0.0,54.96281,19.20723,47.63726,48.98467,0.0,697135360.0,0.0,1.748806308581756,8.843317,1.7400689,-0.13598251
169806720.0,0.0,48.04276,19.78508,48.371353,48.705173,0.0,169806720.0,0.0,2.5159990122622995,8.229955,1.681628,-0.5368147
1009489700.0,0.0,65.40837,19.788548,47.653545,48.909405,0.0,1009489700.0,0.0,3.288817593778858,9.004102,1.8156333,-0.25
382443520.0,0.0,52.960926,19.949297,47.901962,49.112167,0.0,382443520.0,0.0,2.570587425484145,8.582567,1.7239555,-0.33813286
970369860.0,0.0,67.11946,19.683437,47.76196,48.889114,0.0,970369860.0,0.0,3.208312964004117,8.9869375,1.8268485,-0.30795097
262586340.0,0.0,46.14603,19.451607,47.561646,49.52489,0.0,262586340.0,0.0,1.611971253290846,8.419272,1.6641344,-0.28387833
146103090.0,0.0,48.492958,19.783045,48.682007,48.898487,0.0,146103090.0,0.0,1.8518936936112966,8.1646595,1.6856787,-0.6168413
240521070.0,0.0,59.17706,19.720654,46.94145,48.362083,0.0,240521070.0,0.0,1.8922836610261038,8.381153,1.7721534,-0.7148266
585507840.0,0.0,43.903664,19.312078,47.326447,49.376167,0.0,585507840.0,0.0,1.6844043052124664,8.767532,1.6425008,0.14305592
642949760.0,0.0,50.987244,19.570778,47.959663,48.916428,0.0,642949760.0,0.0,2.8266724173830116,8.808177,1.7074615,-0.052539825
921633300.0,0.0,96.30933,19.626057,47.50869,48.918682,0.0,921633300.0,0.0,3.336358440070397,8.964559,1.9836683,-0.90063095
123008900.0,0.0,53.635124,19.254398,47.231415,48.6505,0.0,123008900.0,0.0,2.0941558960883273,8.089936,1.7294493,-0.8507433
110520370.0,0.0,53.13942,19.717958,48.13623,49.132412,0.0,110520370.0,0.0,2.3072386797714226,8.043443,1.7254168,-0.8825722
945452900.0,0.0,63.72476,19.604143,47.454445,48.963596,0.0,945452900.0,0.0,3.004891653121355,8.97564,1.8043082,-0.23727608
845501700.0,0.0,67.86802,19.802023,48.46317,48.747463,0.0,845501700.0,0.0,2.4762232330949754,8.9271145,1.8316652,-0.38529015
219346740.0,0.0,44.04937,19.213076,47.360023,48.772446,0.0,219346740.0,0.0,1.9616487681077246,8.341131,1.6439397,-0.28857803
802540700.0,0.0,61.558853,20.016613,47.952038,48.92892,0.0,802540700.0,0.0,2.662744882669885,8.904467,1.7892905,-0.25383568
603928640.0,0.0,52.877777,19.567062,48.118027,49.022095,0.0,603928640.0,0.0,2.5031507738568175,8.780986,1.7232732,-0.13723278
179515950.0,0.0,53.400463,19.598442,47.822803,48.9149,0.0,179515950.0,0.0,3.3301426361064386,8.254103,1.727545,-0.67965126
374399170.0,0.0,51.303703,19.391428,48.243187,48.981785,0.0,374399170.0,0.0,2.1277792169352745,8.573335,1.7101487,-0.29715538
228603410.0,529377570.0,53.524315,21.150764,48.798054,48.912373,0.05437489,757981000.0,0.6984048,1.0162946489371367,8.879659,1.7285511,-0.057754517
266648670.0,0.0,55.791004,19.522308,46.95193,48.305645,0.0,266648670.0,0.0,1.8947424867286944,8.42594,1.7465641,-0.5769806
110843624.0,0.0,52.5078,20.8461,48.132458,48.861732,0.0,110843624.0,0.0,1.946101695390948,8.044711,1.7202238,-0.8624182
887999550.0,0.0,57.920757,19.6199,46.826008,48.798256,0.0,887999550.0,0.0,1.8343714789340102,8.948413,1.7628342,-0.11367607
806623360.0,0.0,60.39028,20.08552,47.58297,48.946087,0.0,806623360.0,0.0,2.4942796179295486,8.906671,1.780967,-0.22136211
443333630.0,0.0,48.098877,19.604042,47.741184,49.037262,0.0,443333630.0,0.0,2.716500691940012,8.64673,1.682135,-0.12188244
761263600.0,0.0,58.664402,19.734789,46.94854,48.781895,0.0,761263600.0,0.0,1.913456281461289,8.881536,1.7683747,-0.20070267
126539470.0,0.0,51.539776,19.110115,47.111088,48.435074,0.0,126539470.0,0.0,2.0078193022841786,8.102226,1.7121425,-0.7755146
825042900.0,0.0,61.240173,19.733452,46.836285,49.212036,0.0,825042900.0,0.0,1.4800721174837839,8.916476,1.7870364,-0.23362827
281180100.0,0.0,50.213303,20.50689,48.42274,49.48589,0.0,281180100.0,0.0,1.6511320690945022,8.448984,1.7008188,-0.3875761
792671100.0,0.0,68.65065,19.15916,48.384396,48.715862,0.0,792671100.0,0.0,1.7390093533213138,8.899093,1.8366446,-0.43142128
174527150.0,0.0,49.037598,19.491665,48.409233,48.781143,0.0,174527150.0,0.0,2.1905206429518045,8.241863,1.6905292,-0.5572767
239248640.0,0.0,55.519478,19.80051,47.52666,48.823032,0.0,239248640.0,0.0,3.2395112588993817,8.378849,1.7444453,-0.6163664
739683000.0,0.0,51.762672,20.06932,48.45082,48.627674,0.0,739683000.0,0.0,3.267483554878643,8.869045,1.7140167,-0.015510559
104666750.0,0.0,47.973156,20.06827,48.625282,48.3933,0.0,104666750.0,0.0,2.2452696655679003,8.019809,1.6809983,-0.74467087
101870770.0,0.0,49.578835,20.454746,47.362568,48.77621,0.0,101870770.0,0.0,1.7776632933588632,8.00805,1.6952963,-0.80842686
416335870.0,0.0,46.69811,20.029978,47.94118,49.01006,0.0,416335870.0,0.0,2.8050775687245957,8.619444,1.6692992,-0.10248947
753171000.0,0.0,53.94577,20.198849,48.469944,48.569046,0.0,753171000.0,0.0,2.9727842752308486,8.876894,1.7319574,-0.072906494
596108900.0,0.0,61.039375,19.548607,47.887226,48.75364,0.0,596108900.0,0.0,2.9266452401827694,8.775326,1.7856101,-0.3695917
165025090.0,0.0,47.132008,19.3619,48.03466,49.053047,0.0,165025090.0,0.0,2.1299539310600144,8.21755,1.6733159,-0.5189905
749387460.0,0.0,60.250633,19.730143,47.591362,48.960545,0.0,749387460.0,0.0,3.6786556779842354,8.874706,1.7799616,-0.24967003
534709570.0,0.0,55.93235,19.692034,47.79029,48.8559,0.0,534709570.0,0.0,3.395694160625542,8.728118,1.747663,-0.27879906
212628450.0,0.0,56.158054,19.36121,47.201195,49.055164,0.0,212628450.0,0.0,1.8596961291463057,8.327621,1.7494121,-0.6856556
491816260.0,0.0,54.920456,18.930069,47.1582,48.6173,0.0,491816260.0,0.0,1.8045582435521348,8.691803,1.7397342,-0.28627968
135408590.0,0.0,43.399887,20.3821,47.346905,48.860886,0.0,135408590.0,0.0,1.9151697536239,8.131646,1.6374886,-0.4746027
687689150.0,0.0,53.297325,19.749706,48.33788,48.823345,0.0,687689150.0,0.0,2.6184031239245913,8.837392,1.7267054,-0.0933094
102059760.0,0.0,45.432392,20.44598,47.3237,48.847443,0.0,102059760.0,0.0,1.82676405355478,8.008855,1.6573656,-0.66967964
212214660.0,0.0,40.805374,19.299711,47.62583,48.599792,0.0,212214660.0,0.0,1.754697029821166,8.326776,1.6107174,-0.18211555
112339110.0,0.0,47.191174,19.90308,48.115093,48.777687,0.0,112339110.0,0.0,2.4374025625448072,8.050531,1.6738608,-0.68799114
200323600.0,0.0,51.84141,21.10242,48.79546,48.934895,0.0,200323600.0,0.0,1.0922983487117093,8.301732,1.7146769,-0.5852251
194471060.0,0.0,47.50558,18.996649,47.396496,48.45994,0.0,194471060.0,0.0,1.7571951448986036,8.288855,1.6767446,-0.4601555
371933400.0,0.0,51.95864,19.665958,47.55375,48.893738,0.0,371933400.0,0.0,3.655200512335856,8.570465,1.7156578,-0.32005978
170554990.0,0.0,45.25601,19.842478,48.21359,49.008995,0.0,170554990.0,0.0,2.342800689188699,8.231864,1.6556762,-0.44052792
449198940.0,0.0,55.573307,19.696138,47.48488,48.936184,0.0,449198940.0,0.0,3.664888946764994,8.652439,1.7448663,-0.34430695
146861860.0,0.0,39.775433,20.429142,48.085064,49.170044,0.0,146861860.0,0.0,1.9342110985379635,8.166909,1.5996149,-0.30160522
314693470.0,0.0,43.163643,20.319065,48.329563,48.682568,0.0,314693470.0,0.0,2.254558982359331,8.497888,1.6351181,-0.09974098
191175020.0,0.0,50.045128,20.100683,49.087257,48.739323,0.0,191175020.0,0.0,1.4676792805643155,8.281431,1.6993618,-0.54983044
618006700.0,0.0,41.694153,19.753345,48.121025,48.8044,0.0,618006700.0,0.0,2.4294863794132757,8.790993,1.6200751,0.24807072
388468400.0,0.0,41.859165,20.098236,48.293583,48.743828,0.0,388468400.0,0.0,2.618066913778877,8.589355,1.6217905,0.040195465
365057020.0,0.0,47.236378,19.900229,47.593266,48.780174,0.0,365057020.0,0.0,2.7450874937162566,8.562361,1.6742766,-0.1776743
162406860.0,0.0,57.452824,20.019333,48.034374,49.081203,0.0,162406860.0,0.0,2.716361057647375,8.210605,1.7593113,-0.8386736
281256320.0,0.0,46.572266,19.810818,47.574406,49.112923,0.0,281256320.0,0.0,2.627818829356972,8.449102,1.6681274,-0.26856995
149328420.0,0.0,47.594257,19.6872,48.096874,48.90291,0.0,149328420.0,0.0,2.6019775016822124,8.174143,1.6775546,-0.57781315
562191400.0,0.0,51.175735,20.247574,48.61727,48.3847,0.0,562191400.0,0.0,2.4185555378739307,8.749885,1.7090641,-0.11666107
137453900.0,0.0,46.399876,20.196028,47.91502,49.18022,0.0,137453900.0,0.0,2.5833735619477833,8.138157,1.6665168,-0.573658
561500160.0,0.0,52.944138,19.905535,48.440693,48.639797,0.0,561500160.0,0.0,2.5210830676457445,8.74935,1.7238178,-0.1708498
560670340.0,0.0,43.946438,19.966831,48.460175,48.66317,0.0,560670340.0,0.0,2.5996631940830794,8.748708,1.6429237,0.12269306
535263460.0,0.0,48.560215,19.627363,47.662815,48.863785,0.0,535263460.0,0.0,2.9900378279970683,8.728567,1.6862806,-0.055122375
102530810.0,0.0,43.552765,20.215752,47.367943,48.799656,0.0,102530810.0,0.0,2.2576727749053496,8.010855,1.6390157,-0.6009474
590372540.0,0.0,49.26338,19.56537,47.504585,49.057392,0.0,590372540.0,0.0,2.7080347128656386,8.771126,1.6925242,-0.035269737
562710700.0,0.0,37.668495,19.640457,47.799732,48.73997,0.0,562710700.0,0.0,3.06049471886554,8.750285,1.5759783,0.3677292
573801600.0,0.0,42.362667,20.140348,47.942898,49.204514,0.0,573801600.0,0.0,2.768864583541447,8.758761,1.6269833,0.19071674
564575550.0,0.0,50.11234,19.955664,48.05127,48.972366,0.0,564575550.0,0.0,2.700894187782838,8.751722,1.6999446,-0.08165836
143052980.0,0.0,42.152946,20.264091,48.23724,48.742744,0.0,143052980.0,0.0,2.324365667796112,8.155497,1.624828,-0.40470982
523091680.0,0.0,44.86087,19.706303,47.82267,48.90883,0.0,523091680.0,0.0,3.301334394566836,8.718577,1.6518677,0.060035706
116793410.0,0.0,48.282528,20.152224,48.690254,48.66845,0.0,116793410.0,0.0,2.5483956051300196,8.067418,1.68379,-0.7072134
145946540.0,0.0,40.620132,20.031908,47.46897,48.69093,0.0,145946540.0,0.0,2.1731166444731818,8.164194,1.6087413,-0.3375101
321726460.0,0.0,46.847935,20.143356,48.283024,48.62828,0.0,321726460.0,0.0,2.4450001424898735,8.507486,1.6706904,-0.21950626
453529800.0,0.0,47.21914,20.042284,48.48659,48.540333,0.0,453529800.0,0.0,3.0509478055421964,8.656606,1.674118,-0.08285236
124733830.0,0.0,43.10497,20.045982,47.90118,48.98511,0.0,124733830.0,0.0,2.768314513051635,8.095984,1.6345273,-0.4994955
304169700.0,0.0,45.297367,19.740088,47.528427,49.023823,0.0,304169700.0,0.0,3.2787612180887646,8.483116,1.656073,-0.1907177
121617750.0,0.0,41.238453,20.3591,48.665443,48.617386,0.0,121617750.0,0.0,2.160511806018551,8.084997,1.6153023,-0.44056797
277864700.0,0.0,32.923225,19.447023,47.240116,47.942093,0.0,277864700.0,0.0,1.1136427398962516,8.443833,1.5175024,0.27393436
473002750.0,0.0,57.092644,20.094448,48.53581,48.564484,0.0,473002750.0,0.0,3.2702743034639163,8.674864,1.7565801,-0.36448193
134233340.0,0.0,47.197777,20.078226,47.984142,48.92921,0.0,134233340.0,0.0,2.682227196379056,8.12786,1.6739216,-0.6108837
467622460.0,0.0,133.06186,20.126635,48.51986,48.600517,0.0,467622460.0,0.0,3.462027547128772,8.669895,2.1240535,-1.7058287
451251840.0,0.0,42.383385,19.254644,47.17824,48.78536,0.0,451251840.0,0.0,1.964317693168591,8.654419,1.6271956,0.08560181
135347170.0,0.0,52.22762,19.906923,47.760197,49.251465,0.0,135347170.0,0.0,2.348449573092433,8.131449,1.7179003,-0.767231
198133100.0,0.0,41.440655,19.580889,47.49645,48.367348,0.0,198133100.0,0.0,1.4902005569465642,8.296957,1.6174266,-0.2363329
441970560.0,0.0,43.054123,19.915873,47.684,49.02029,0.0,441970560.0,0.0,2.8387871044759634,8.645393,1.6340147,0.05177784
267931760.0,0.0,46.2935,19.721766,47.842068,48.796062,0.0,267931760.0,0.0,3.284064331906748,8.428024,1.66552,-0.28016567
130445270.0,0.0,33.80794,20.199463,48.317173,49.21222,0.0,130445270.0,0.0,1.8351478861296784,8.115428,1.5290188,-0.09635258
279337660.0,0.0,42.558308,19.682587,48.241688,49.012066,0.0,279337660.0,0.0,2.6902242723151484,8.44613,1.6289843,-0.12919235
444299070.0,0.0,36.11743,19.37053,48.686886,49.46661,0.0,444299070.0,0.0,1.442001031656365,8.6476755,1.5577168,0.33152962
336801300.0,0.0,44.163284,19.687733,47.85791,48.973537,0.0,336801300.0,0.0,2.9796461376636003,8.527373,1.6450614,-0.10641575
110887480.0,0.0,35.487762,19.35261,48.545395,48.63394,0.0,110887480.0,0.0,1.6973828133353102,8.044883,1.5500786,-0.24348545
353721920.0,0.0,34.379696,19.990395,47.41078,48.432663,0.0,353721920.0,0.0,1.5629767715233414,8.548662,1.5363021,0.31039524
427545570.0,0.0,37.919395,19.806189,47.524933,48.813713,0.0,427545570.0,0.0,3.1297047972888237,8.630982,1.5788614,0.23794079
120205270.0,0.0,43.675507,19.996393,47.771275,49.07761,0.0,120205270.0,0.0,2.691442168385668,8.079924,1.6402379,-0.53632355
255835890.0,0.0,49.331955,19.999289,48.518658,48.68003,0.0,255835890.0,0.0,2.848311215298007,8.407962,1.6931283,-0.40063095
204535800.0,0.0,36.426243,20.138556,48.768044,48.99915,0.0,204535800.0,0.0,1.8273860399455384,8.310769,1.5614144,-0.018823624
404147200.0,0.0,38.828163,20.39665,47.40472,49.162373,0.0,404147200.0,0.0,1.5795716052123947,8.60654,1.5891469,0.17609406
381218080.0,0.0,39.237087,19.518099,47.897415,48.957455,0.0,381218080.0,0.0,2.6653415960330564,8.581174,1.5936967,0.13418102
163862380.0,0.0,44.37125,19.801008,47.626255,48.85026,0.0,163862380.0,0.0,3.2526920196613527,8.214479,1.6471016,-0.4267292
